,Player_ID,Year,Month,Date,Player Name,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,team_key,USG_RATIO,TS,original_player_pos,player_pos_C,player_pos_C-F,player_pos_F,player_pos_F-C,player_pos_F-G,player_pos_G,player_pos_G-F,Fantasy_Point
2753,204060,2019,4,2019-04-01,Joe Ingles,29.83,29,55,0.5,3.67,43,0.51,6,10,0.42,0.5,3.83,4.33,7.0,0.83,0.0,2.83,1.33,14.33,22,UTA,0.18,0.63,F-G,False,False,False,False,True,False,False,34.771
2754,204060,2019,10,2019-10-01,Joe Ingles,28.6,11,29,0.39,1.2,19,0.27,2,2,0.2,0.2,4.2,4.4,4.0,1.2,0.0,1.6,2.4,6.0,33,UTA,0.12,0.44,F-G,False,False,False,False,True,False,False,21.28
2755,204060,2019,11,2019-11-01,Joe Ingles,27.07,34,99,0.31,1.36,68,0.25,18,23,0.43,0.29,3.79,4.07,3.0,0.64,0.14,1.29,2.14,7.5,-57,UTA,0.14,0.4,F-G,False,False,False,False,True,False,False,19.939000000000004
2756,204060,2019,12,2019-12-01,Joe Ingles,33.29,72,137,0.5,3.07,81,0.51,15,19,0.54,0.64,4.21,4.86,5.79,1.07,0.21,3.0,2.43,14.43,101,UTA,0.17,0.6,F-G,False,False,False,False,True,False,False,34.357000000000006
2757,204060,2020,1,2020-01-01,Joe Ingles,30.2,61,136,0.44,2.27,82,0.42,16,22,0.46,0.27,3.13,3.4,6.6,0.87,0.07,1.33,1.8,11.47,162,UTA,0.16,0.52,F-G,False,False,False,False,True,False,False,29.875
2758,204060,2020,2,2020-02-01,Joe Ingles,30.0,23,65,0.38,1.09,41,0.29,11,13,0.48,0.27,3.0,3.27,5.55,0.55,0.18,2.27,2.36,6.27,-25,UTA,0.12,0.45,F-G,False,False,False,False,True,False,False,20.663999999999994
2759,204060,2020,3,2020-03-01,Joe Ingles,29.4,17,28,0.6,1.8,19,0.4,3,5,0.3,0.4,4.0,4.4,5.6,1.6,0.2,2.2,1.2,9.2,29,UTA,0.13,0.61,F-G,False,False,False,False,True,False,False,28.98
2760,204060,2020,7,2020-07-01,Joe Ingles,32.0,4,7,0.57,1.0,3,0.33,4,5,0.8,1.0,2.0,3.0,2.0,2.0,0.0,5.0,4.0,13.0,11,UTA,0.17,0.52,F-G,False,False,False,False,True,False,False,24.1
2761,204060,2020,8,2020-08-01,Joe Ingles,27.0,24,52,0.44,2.43,40,0.38,5,5,0.14,0.43,2.29,2.71,5.71,0.86,0.29,1.86,2.14,10.0,-14,UTA,0.15,0.54,F-G,False,False,False,False,True,False,False,26.767
2762,204060,2020,12,2020-12-01,Joe Ingles,26.25,12,29,0.42,1.5,20,0.24,3,3,0.5,0.5,2.5,3.0,3.5,0.75,0.25,2.0,2.25,8.25,-15,UTA,0.15,0.47,F-G,False,False,False,False,True,False,False,20.6
2763,204060,2021,1,2021-01-01,Joe Ingles,24.67,51,94,0.55,2.67,64,0.48,6,8,0.25,0.42,2.92,3.33,4.33,0.17,0.17,1.42,1.75,11.67,50,UTA,0.16,0.66,F-G,False,False,False,False,True,False,False,25.141000000000005
2764,204060,2021,2,2021-02-01,Joe Ingles,28.57,59,112,0.5,2.64,79,0.41,25,27,0.6,0.36,3.0,3.36,5.07,0.57,0.29,1.5,1.57,12.86,151,UTA,0.15,0.59,F-G,False,False,False,False,True,False,False,28.967000000000002
2765,204060,2021,3,2021-03-01,Joe Ingles,26.85,53,95,0.53,3.08,73,0.52,14,17,0.36,0.54,4.08,4.62,3.54,1.15,0.15,1.54,1.69,12.31,77,UTA,0.14,0.63,F-G,False,False,False,False,True,False,False,29.374
2766,204060,2021,4,2021-04-01,Joe Ingles,29.53,66,148,0.48,3.2,110,0.47,16,21,0.42,0.47,3.07,3.53,4.87,0.67,0.2,2.07,2.07,13.07,105,UTA,0.18,0.6,F-G,False,False,False,False,True,False,False,29.386000000000003
2767,204060,2021,5,2021-05-01,Joe Ingles,30.44,34,84,0.4,2.22,60,0.33,12,14,0.61,0.11,3.44,3.56,6.89,0.78,0.0,2.22,1.67,11.11,85,UTA,0.17,0.48,F-G,False,False,False,False,True,False,False,29.166999999999998
2768,204060,2021,10,2021-10-01,Joe Ingles,23.5,18,36,0.51,2.5,31,0.5,4,4,0.33,0.0,3.33,3.33,2.0,0.17,0.33,0.83,1.83,9.17,47,UTA,0.11,0.57,F-G,False,False,False,False,True,False,False,19.751
2769,204060,2021,11,2021-11-01,Joe Ingles,25.53,40,91,0.41,1.8,72,0.33,4,5,0.1,0.67,2.27,2.93,3.67,0.73,0.07,1.0,1.67,7.4,68,UTA,0.12,0.5,F-G,False,False,False,False,True,False,False,20.121000000000002
2770,204060,2021,12,2021-12-01,Joe Ingles,25.54,37,89,0.42,1.92,66,0.38,6,9,0.27,0.15,3.0,3.15,4.15,0.46,0.15,1.77,1.85,8.08,93,UTA,0.15,0.5,F-G,False,False,False,False,True,False,False,20.95
2771,204060,2022,1,2022-01-01,Joe Ingles,24.09,20,69,0.26,1.0,56,0.18,3,4,0.14,0.0,2.36,2.36,3.36,0.45,0.0,0.27,2.0,4.91,-23,UTA,0.13,0.32,F-G,False,False,False,False,True,False,False,14.997
2772,204060,2022,12,2022-12-01,Joe Ingles,18.33,11,34,0.27,1.33,28,0.25,3,3,0.17,0.83,1.17,2.0,2.83,0.33,0.0,2.33,1.67,5.5,-3,MIL,0.18,0.34,F-G,False,False,False,False,True,False,False,13.3
2773,204060,2023,1,2023-01-01,Joe Ingles,23.46,33,72,0.47,1.85,55,0.47,8,10,0.12,0.15,2.31,2.46,3.69,0.77,0.23,0.92,1.54,7.54,32,MIL,0.12,0.56,F-G,False,False,False,False,True,False,False,20.417
2774,204060,2023,2,2023-02-01,Joe Ingles,23.22,14,46,0.32,1.0,37,0.24,1,2,0.06,0.11,4.11,4.22,2.22,0.56,0.22,0.56,2.0,4.22,59,MIL,0.11,0.38,F-G,False,False,False,False,True,False,False,15.674
2775,204060,2023,3,2023-03-01,Joe Ingles,23.21,40,77,0.47,2.36,65,0.46,6,6,0.21,0.36,2.5,2.86,3.5,0.79,0.0,1.21,1.79,8.5,-11,MIL,0.12,0.63,F-G,False,False,False,False,True,False,False,21.307000000000002
2776,204060,2023,4,2023-04-01,Joe Ingles,22.5,10,19,0.52,2.25,18,0.44,0,0,0.0,0.0,1.5,1.5,4.0,1.25,0.25,1.75,0.25,7.25,4,MIL,0.12,0.67,F-G,False,False,False,False,True,False,False,20.925
2777,204060,2023,10,2023-10-01,Joe Ingles,14.5,1,7,0.12,0.0,5,0.0,0,0,0.0,0.25,1.5,1.75,2.5,0.75,0.0,0.75,2.0,0.5,6,ORL,0.07,0.1,F-G,False,False,False,False,True,False,False,8.225
2778,204060,2023,11,2023-11-01,Joe Ingles,20.0,27,61,0.44,1.14,38,0.45,8,9,0.39,0.5,2.36,2.86,3.57,0.93,0.14,1.07,1.29,5.57,87,ORL,0.12,0.49,F-G,False,False,False,False,True,False,False,18.172
2779,204060,2023,12,2023-12-01,Joe Ingles,16.67,10,26,0.28,1.33,16,0.43,9,10,0.44,0.5,2.67,3.17,3.67,0.33,0.17,0.33,1.83,6.17,-3,ORL,0.13,0.34,F-G,False,False,False,False,True,False,False,18.144
2780,204060,2024,1,2024-01-01,Joe Ingles,17.4,17,45,0.36,1.1,32,0.25,0,1,0.0,0.4,1.8,2.2,2.5,0.6,0.0,1.5,1.8,4.5,-16,ORL,0.15,0.39,F-G,False,False,False,False,True,False,False,13.040000000000001
2781,204060,2024,2,2024-02-01,Joe Ingles,15.25,18,36,0.42,1.25,29,0.41,1,1,0.08,0.08,1.17,1.25,2.5,0.5,0.08,0.5,0.92,4.33,25,ORL,0.11,0.51,F-G,False,False,False,False,True,False,False,12.32
2782,204060,2024,3,2024-03-01,Joe Ingles,16.79,16,32,0.36,0.86,25,0.32,7,8,0.25,0.14,1.36,1.5,3.0,0.57,0.0,1.07,1.14,3.64,56,ORL,0.1,0.4,F-G,False,False,False,False,True,False,False,11.974999999999998
2783,204060,2024,4,2024-04-01,Joe Ingles,17.0,10,20,0.55,1.0,16,0.48,3,5,0.21,0.0,2.25,2.25,3.0,0.62,0.12,1.38,0.75,3.88,10,ORL,0.1,0.58,F-G,False,False,False,False,True,False,False,13.61
2784,204456,2018,10,2018-10-01,T.J. McConnell,14.62,15,27,0.55,0.0,2,0.0,2,2,0.12,0.12,1.5,1.62,2.88,0.38,0.25,1.0,1.0,4.0,-27,PHI,0.13,0.43,G,False,False,False,False,False,True,False,11.654
2785,204456,2018,11,2018-11-01,T.J. McConnell,16.1,22,43,0.47,0.2,7,0.1,6,6,0.3,0.2,1.4,1.6,2.3,1.1,0.3,1.0,1.5,5.2,14,PHI,0.13,0.42,G,False,False,False,False,False,True,False,14.47
2786,204456,2018,12,2018-12-01,T.J. McConnell,25.62,51,87,0.61,0.38,12,0.24,3,4,0.12,0.46,2.23,2.69,4.54,1.31,0.23,1.69,2.08,8.46,-29,PHI,0.13,0.57,G,False,False,False,False,False,True,False,22.653000000000002
2787,204456,2019,1,2019-01-01,T.J. McConnell,23.47,49,95,0.51,0.13,8,0.1,9,14,0.32,0.6,1.87,2.47,5.0,1.47,0.4,1.33,1.73,7.27,26,PHI,0.13,0.47,G,False,False,False,False,False,True,False,22.809
2788,204456,2019,2,2019-02-01,T.J. McConnell,16.9,29,53,0.59,0.3,5,0.23,0,0,0.0,0.5,2.2,2.7,3.8,1.8,0.0,1.0,1.4,6.1,45,PHI,0.15,0.56,G,False,False,False,False,False,True,False,20.24
2789,204456,2019,3,2019-03-01,T.J. McConnell,15.93,29,73,0.39,0.07,7,0.07,8,9,0.27,0.21,2.0,2.21,2.0,0.29,0.0,1.07,0.64,4.79,-38,PHI,0.15,0.36,G,False,False,False,False,False,True,False,10.847
2790,204456,2019,4,2019-04-01,T.J. McConnell,18.67,25,41,0.56,0.17,1,0.17,1,2,0.08,0.33,2.17,2.5,2.0,0.67,0.5,1.0,1.0,8.67,0,PHI,0.16,0.53,G,False,False,False,False,False,True,False,17.85
2791,204456,2019,10,2019-10-01,T.J. McConnell,14.75,6,21,0.27,0.0,1,0.0,2,2,0.25,0.5,2.0,2.5,3.5,0.75,0.25,1.25,1.25,3.5,-6,IND,0.2,0.29,G,False,False,False,False,False,True,False,14.125
2792,204456,2019,11,2019-11-01,T.J. McConnell,18.08,49,87,0.54,0.08,2,0.04,6,7,0.28,0.54,2.46,3.0,5.08,0.54,0.15,1.62,1.38,8.08,11,IND,0.2,0.5,G,False,False,False,False,False,True,False,20.64
2793,204456,2019,12,2019-12-01,T.J. McConnell,19.8,48,95,0.49,0.13,7,0.1,11,14,0.26,0.53,1.93,2.47,5.73,0.67,0.13,1.33,0.8,7.27,29,IND,0.18,0.47,G,False,False,False,False,False,True,False,20.694000000000003
2794,204456,2020,1,2020-01-01,T.J. McConnell,21.93,40,74,0.57,0.07,1,0.07,5,7,0.21,0.29,2.0,2.29,6.14,0.86,0.21,1.21,1.07,6.14,-15,IND,0.14,0.51,G,False,False,False,False,False,True,False,20.772999999999996
2795,204456,2020,2,2020-02-01,T.J. McConnell,16.58,27,53,0.47,0.0,2,0.0,5,5,0.25,0.67,2.08,2.75,3.5,0.58,0.25,1.25,0.92,4.92,36,IND,0.16,0.42,G,False,False,False,False,False,True,False,15.334999999999999
2796,204456,2020,3,2020-03-01,T.J. McConnell,18.2,17,32,0.54,0.2,2,0.2,1,1,0.2,0.6,1.8,2.4,4.4,1.0,0.0,1.6,1.6,7.2,-21,IND,0.2,0.54,G,False,False,False,False,False,True,False,19.08
2797,204456,2020,8,2020-08-01,T.J. McConnell,17.25,25,49,0.49,0.0,2,0.0,5,6,0.19,0.75,2.5,3.25,4.88,1.5,0.0,1.75,0.5,6.88,16,IND,0.21,0.44,G,False,False,False,False,False,True,False,21.725
2798,204456,2020,12,2020-12-01,T.J. McConnell,16.0,8,14,0.65,0.0,0,0.0,1,2,0.1,0.8,2.4,3.2,5.0,1.2,0.0,2.2,1.6,3.4,15,IND,0.15,0.5,G,False,False,False,False,False,True,False,17.24
2799,204456,2021,1,2021-01-01,T.J. McConnell,23.08,27,55,0.48,0.17,7,0.17,1,3,0.04,0.67,2.58,3.25,6.25,1.83,0.17,1.42,1.25,4.75,16,IND,0.11,0.44,G,False,False,False,False,False,True,False,23.485000000000003
2800,204456,2021,2,2021-02-01,T.J. McConnell,30.17,49,95,0.51,0.33,10,0.29,6,12,0.26,0.58,3.42,4.0,7.83,2.0,0.75,2.17,1.92,9.0,23,IND,0.15,0.47,G,False,False,False,False,False,True,False,33.04
2801,204456,2021,3,2021-03-01,T.J. McConnell,25.93,62,106,0.57,0.07,6,0.02,8,11,0.3,0.93,2.79,3.71,6.0,1.79,0.29,1.71,1.64,9.5,-18,IND,0.16,0.52,G,False,False,False,False,False,True,False,28.407
2802,204456,2021,4,2021-04-01,T.J. McConnell,26.38,73,126,0.57,0.38,15,0.28,9,10,0.22,0.62,2.75,3.38,6.88,1.69,0.31,1.88,1.62,10.06,-34,IND,0.16,0.56,G,False,False,False,False,False,True,False,29.875999999999998
2803,204456,2021,5,2021-05-01,T.J. McConnell,29.2,55,94,0.6,0.2,10,0.15,8,10,0.42,1.3,3.4,4.7,6.8,2.4,0.3,2.7,1.8,12.0,66,IND,0.18,0.56,G,False,False,False,False,False,True,False,34.79
2804,204456,2021,10,2021-10-01,T.J. McConnell,25.43,23,51,0.49,0.29,9,0.21,0,2,0.0,0.14,2.57,2.71,4.86,0.71,0.29,1.71,2.0,6.86,-57,IND,0.16,0.47,G,False,False,False,False,False,True,False,19.837
2805,204456,2021,11,2021-11-01,T.J. McConnell,24.94,68,130,0.49,0.31,16,0.14,12,13,0.35,1.12,2.69,3.81,5.06,1.25,0.44,1.0,1.81,9.56,4,IND,0.17,0.48,G,False,False,False,False,False,True,False,26.602
2806,204456,2021,12,2021-12-01,T.J. McConnell,3.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,IND,0.0,0.0,G,False,False,False,False,False,True,False,0.0
2807,204456,2022,4,2022-04-01,T.J. McConnell,23.67,9,27,0.28,1.0,8,0.14,7,8,0.83,0.33,3.0,3.33,5.33,1.33,0.33,0.33,3.33,9.33,-16,IND,0.18,0.35,G,False,False,False,False,False,True,False,27.136
2808,204456,2022,10,2022-10-01,T.J. McConnell,14.57,12,35,0.33,0.0,1,0.0,0,0,0.0,0.57,1.0,1.57,2.71,1.29,0.29,1.43,0.86,3.43,-27,IND,0.17,0.3,G,False,False,False,False,False,True,False,13.403999999999998
2809,204456,2022,11,2022-11-01,T.J. McConnell,19.69,36,72,0.47,0.31,11,0.13,10,11,0.36,0.69,2.31,3.0,5.38,1.31,0.23,2.0,1.31,6.62,35,IND,0.17,0.43,G,False,False,False,False,False,True,False,22.22
2810,204456,2022,12,2022-12-01,T.J. McConnell,16.43,32,70,0.49,0.14,7,0.14,6,8,0.21,0.43,1.57,2.0,4.14,0.64,0.0,1.07,1.21,5.14,-52,IND,0.17,0.43,G,False,False,False,False,False,True,False,15.274999999999999
2811,204456,2023,1,2023-01-01,T.J. McConnell,25.2,79,126,0.61,0.47,11,0.23,21,22,0.58,0.8,3.33,4.13,6.93,1.33,0.0,2.33,1.27,12.4,-18,IND,0.18,0.56,G,False,False,False,False,False,True,False,31.046
2812,204456,2023,2,2023-02-01,T.J. McConnell,18.64,40,77,0.5,0.45,13,0.24,4,7,0.18,0.27,2.91,3.18,4.27,0.45,0.0,1.82,1.55,8.09,-46,IND,0.21,0.49,G,False,False,False,False,False,True,False,19.201
2813,204456,2023,3,2023-03-01,T.J. McConnell,24.31,70,122,0.58,0.54,15,0.26,12,15,0.37,0.77,3.23,4.0,6.31,1.46,0.38,2.54,1.85,12.23,26,IND,0.21,0.57,G,False,False,False,False,False,True,False,31.285
2814,204456,2023,4,2023-04-01,T.J. McConnell,20.5,14,19,0.76,0.5,1,0.5,5,5,1.0,0.5,3.0,3.5,8.5,1.0,0.0,2.0,2.5,17.0,20,IND,0.26,0.69,G,False,False,False,False,False,True,False,36.45
2815,204456,2023,10,2023-10-01,T.J. McConnell,12.5,5,7,0.8,0.0,0,0.0,2,2,0.5,0.5,1.0,1.5,5.0,1.0,0.0,0.0,0.5,6.0,22,IND,0.13,0.68,G,False,False,False,False,False,True,False,18.3
2816,204456,2023,11,2023-11-01,T.J. McConnell,14.56,26,52,0.4,0.11,6,0.11,8,12,0.48,0.67,2.11,2.78,3.44,0.67,0.22,1.11,1.67,6.78,-31,IND,0.21,0.37,G,False,False,False,False,False,True,False,17.501
2817,204456,2023,12,2023-12-01,T.J. McConnell,15.42,43,82,0.54,0.0,4,0.0,8,11,0.4,0.42,2.08,2.5,5.5,1.0,0.08,1.42,0.58,7.83,-33,IND,0.24,0.47,G,False,False,False,False,False,True,False,21.609999999999996
2818,204456,2024,1,2024-01-01,T.J. McConnell,20.47,60,114,0.53,0.07,7,0.07,15,19,0.33,0.47,2.13,2.6,6.73,1.33,0.07,1.93,1.2,9.07,41,IND,0.21,0.49,G,False,False,False,False,False,True,False,25.590000000000007
2819,204456,2024,2,2024-02-01,T.J. McConnell,19.09,53,90,0.57,0.27,4,0.18,3,3,0.18,0.64,2.45,3.09,5.91,0.82,0.09,1.45,0.91,10.18,11,IND,0.23,0.55,G,False,False,False,False,False,True,False,25.028
2820,204456,2024,3,2024-03-01,T.J. McConnell,19.73,93,165,0.56,0.6,16,0.43,11,13,0.37,0.47,2.2,2.67,4.47,1.2,0.13,1.8,0.87,13.73,28,IND,0.29,0.55,G,False,False,False,False,False,True,False,27.329000000000008
2821,204456,2024,4,2024-04-01,T.J. McConnell,20.14,50,83,0.61,0.57,7,0.25,2,2,0.14,0.43,2.43,2.86,7.14,0.71,0.14,1.29,2.14,15.14,58,IND,0.28,0.61,G,False,False,False,False,False,True,False,31.756999999999994
2822,1626145,2018,10,2018-10-01,Tyus Jones,18.0,16,47,0.35,1.14,19,0.4,2,2,0.14,0.14,1.0,1.14,2.43,1.14,0.14,0.43,0.86,6.0,23,MIN,0.15,0.41,G,False,False,False,False,False,True,False,15.778000000000002
2823,1626145,2018,11,2018-11-01,Tyus Jones,18.86,22,64,0.4,0.36,26,0.15,8,12,0.18,0.29,1.64,1.93,3.29,1.14,0.0,0.5,0.86,4.07,-29,MIN,0.11,0.38,G,False,False,False,False,False,True,False,14.851
2824,1626145,2018,12,2018-12-01,Tyus Jones,21.53,33,73,0.33,0.33,15,0.18,12,13,0.37,0.4,1.33,1.73,4.47,1.4,0.07,0.6,1.0,5.53,46,MIN,0.11,0.35,G,False,False,False,False,False,True,False,18.750999999999998
2825,1626145,2019,1,2019-01-01,Tyus Jones,23.0,19,53,0.33,0.57,14,0.2,10,11,0.64,0.29,1.29,1.57,5.71,1.29,0.14,1.14,0.86,7.43,-12,MIN,0.17,0.35,G,False,False,False,False,False,True,False,22.169
2826,1626145,2019,2,2019-02-01,Tyus Jones,26.2,16,34,0.59,0.4,8,0.15,4,6,0.25,0.0,2.4,2.4,6.4,1.8,0.2,1.0,2.8,7.6,16,MIN,0.11,0.51,G,False,False,False,False,False,True,False,25.980000000000004
2827,1626145,2019,3,2019-03-01,Tyus Jones,25.57,48,114,0.41,0.86,31,0.31,18,21,0.5,0.64,1.71,2.36,5.29,0.79,0.07,0.86,1.14,9.0,-40,MIN,0.15,0.44,G,False,False,False,False,False,True,False,22.777000000000005
2828,1626145,2019,4,2019-04-01,Tyus Jones,32.5,31,61,0.51,0.67,13,0.21,4,4,0.17,0.17,2.67,2.83,8.5,1.17,0.0,0.5,1.5,11.67,-7,MIN,0.15,0.53,G,False,False,False,False,False,True,False,31.746000000000002
2829,1626145,2019,10,2019-10-01,Tyus Jones,20.25,10,31,0.32,0.25,7,0.08,7,9,0.65,0.0,1.0,1.0,4.25,1.0,0.0,1.5,2.0,7.0,-35,MEM,0.19,0.34,G,False,False,False,False,False,True,False,17.075
2830,1626145,2019,11,2019-11-01,Tyus Jones,19.0,33,84,0.36,0.29,21,0.12,8,12,0.29,0.0,1.36,1.36,4.64,0.79,0.0,1.29,0.57,5.57,-57,MEM,0.16,0.34,G,False,False,False,False,False,True,False,16.177
2831,1626145,2019,12,2019-12-01,Tyus Jones,20.56,46,90,0.49,0.81,28,0.3,6,7,0.22,0.31,1.75,2.06,5.12,1.06,0.25,0.69,0.62,6.94,-6,MEM,0.12,0.51,G,False,False,False,False,False,True,False,21.487
2832,1626145,2020,1,2020-01-01,Tyus Jones,16.4,40,83,0.44,0.67,22,0.44,5,6,0.17,0.07,1.4,1.47,3.8,0.73,0.13,0.8,0.4,6.33,2,MEM,0.16,0.47,G,False,False,False,False,False,True,False,16.644000000000002
2833,1626145,2020,2,2020-02-01,Tyus Jones,18.91,48,95,0.52,1.0,27,0.35,8,13,0.26,0.18,1.36,1.55,3.55,0.64,0.0,0.45,0.55,10.45,-7,MEM,0.2,0.53,G,False,False,False,False,False,True,False,20.33
2834,1626145,2020,3,2020-03-01,Tyus Jones,19.8,20,46,0.42,1.6,19,0.33,9,11,0.69,0.2,1.4,1.6,5.0,1.8,0.0,0.6,1.2,11.4,56,MEM,0.22,0.47,G,False,False,False,False,False,True,False,27.52
2835,1626145,2020,12,2020-12-01,Tyus Jones,22.0,10,28,0.34,0.0,7,0.0,2,3,0.38,0.25,2.0,2.25,2.5,1.0,0.5,1.0,0.5,5.5,-60,MEM,0.16,0.3,G,False,False,False,False,False,True,False,15.95
2836,1626145,2021,1,2021-01-01,Tyus Jones,27.2,42,93,0.45,0.8,31,0.29,3,4,0.15,0.6,2.3,2.9,6.8,1.7,0.1,1.0,0.6,9.5,17,MEM,0.17,0.47,G,False,False,False,False,False,True,False,28.880000000000003
2837,1626145,2021,2,2021-02-01,Tyus Jones,19.06,54,116,0.44,1.0,43,0.3,12,13,0.41,0.5,1.88,2.38,4.12,1.06,0.06,0.88,0.38,8.5,-8,MEM,0.19,0.48,G,False,False,False,False,False,True,False,21.456
2838,1626145,2021,3,2021-03-01,Tyus Jones,14.73,24,65,0.34,0.27,18,0.16,7,7,0.2,0.13,1.67,1.8,2.67,0.8,0.07,0.6,0.47,3.93,-39,MEM,0.15,0.37,G,False,False,False,False,False,True,False,12.674999999999999
2839,1626145,2021,4,2021-04-01,Tyus Jones,13.93,33,75,0.46,0.8,29,0.3,11,11,0.4,0.27,1.2,1.47,3.27,0.6,0.0,0.33,0.4,5.93,20,MEM,0.18,0.48,G,False,False,False,False,False,True,False,15.034000000000002
2840,1626145,2021,5,2021-05-01,Tyus Jones,13.1,15,36,0.45,0.5,12,0.28,6,7,0.17,0.0,1.5,1.5,2.6,0.5,0.1,0.6,0.4,4.1,-16,MEM,0.14,0.42,G,False,False,False,False,False,True,False,11.8
2841,1626145,2021,10,2021-10-01,Tyus Jones,14.0,14,29,0.48,0.83,13,0.28,0,0,0.0,0.0,1.5,1.5,3.0,0.67,0.0,0.0,0.67,5.5,-6,MEM,0.14,0.5,G,False,False,False,False,False,True,False,14.64
2842,1626145,2021,11,2021-11-01,Tyus Jones,18.07,36,79,0.43,0.87,29,0.35,9,11,0.34,0.2,2.2,2.4,3.6,0.73,0.13,0.87,0.27,6.27,-41,MEM,0.14,0.45,G,False,False,False,False,False,True,False,17.565
2843,1626145,2021,12,2021-12-01,Tyus Jones,27.2,57,130,0.43,1.07,47,0.29,17,18,0.5,0.47,2.67,3.13,5.0,1.27,0.0,0.93,0.47,9.8,114,MEM,0.15,0.45,G,False,False,False,False,False,True,False,25.471
2844,1626145,2022,1,2022-01-01,Tyus Jones,20.1,40,76,0.51,1.0,26,0.38,9,9,0.3,0.3,2.9,3.2,4.4,0.8,0.0,0.8,0.5,9.9,42,MEM,0.16,0.55,G,False,False,False,False,False,True,False,23.340000000000003
2845,1626145,2022,2,2022-02-01,Tyus Jones,18.0,35,82,0.38,0.7,29,0.17,6,9,0.27,0.0,1.1,1.1,3.9,0.9,0.0,0.3,0.5,8.3,15,MEM,0.18,0.38,G,False,False,False,False,False,True,False,18.720000000000002
2846,1626145,2022,3,2022-03-01,Tyus Jones,23.43,55,128,0.42,1.71,53,0.45,13,19,0.29,0.29,2.36,2.64,5.5,0.93,0.0,0.36,0.43,10.5,114,MEM,0.16,0.46,G,False,False,False,False,False,True,False,26.238
2847,1626145,2022,4,2022-04-01,Tyus Jones,25.33,12,28,0.26,1.67,8,0.42,0,0,0.0,0.0,1.33,1.33,5.67,0.67,0.0,1.0,0.33,9.67,17,MEM,0.14,0.3,G,False,False,False,False,False,True,False,22.951
2848,1626145,2022,10,2022-10-01,Tyus Jones,25.57,38,82,0.46,2.0,36,0.34,3,8,0.24,0.43,1.86,2.29,4.29,0.71,0.14,1.57,0.57,13.29,-54,MEM,0.21,0.5,G,False,False,False,False,False,True,False,26.238
2849,1626145,2022,11,2022-11-01,Tyus Jones,22.93,47,110,0.42,1.14,45,0.31,11,14,0.35,0.36,1.5,1.86,4.21,0.5,0.07,0.79,0.5,8.64,-36,MEM,0.16,0.45,G,False,False,False,False,False,True,False,19.642
2850,1626145,2022,12,2022-12-01,Tyus Jones,22.36,48,108,0.41,1.43,51,0.38,19,22,0.42,0.43,2.14,2.57,5.07,1.07,0.0,0.93,0.29,9.64,62,MEM,0.16,0.46,G,False,False,False,False,False,True,False,24.504
2851,1626145,2023,1,2023-01-01,Tyus Jones,24.53,65,151,0.39,2.0,74,0.38,19,21,0.43,0.4,1.93,2.33,5.07,1.73,0.0,0.53,0.33,11.93,101,MEM,0.18,0.46,G,False,False,False,False,False,True,False,29.256
2852,1626145,2023,2,2023-02-01,Tyus Jones,18.9,22,57,0.33,0.7,25,0.11,6,7,0.28,0.2,1.7,1.9,3.7,0.8,0.2,1.1,0.5,5.7,-2,MEM,0.15,0.35,G,False,False,False,False,False,True,False,16.68
2853,1626145,2023,3,2023-03-01,Tyus Jones,29.06,80,173,0.44,1.81,77,0.37,18,24,0.41,0.38,3.12,3.5,7.12,1.0,0.06,1.0,0.31,12.94,53,MEM,0.18,0.48,G,False,False,False,False,False,True,False,32.31
2854,1626145,2023,4,2023-04-01,Tyus Jones,26.0,11,29,0.35,1.25,18,0.31,4,4,0.5,0.0,3.0,3.0,7.5,1.5,0.25,1.0,0.5,7.75,-26,MEM,0.15,0.44,G,False,False,False,False,False,True,False,28.6
2855,1626145,2023,10,2023-10-01,Tyus Jones,27.67,17,33,0.52,2.33,16,0.42,0,1,0.0,1.0,1.67,2.67,6.67,1.33,0.33,1.33,1.0,13.67,-43,WAS,0.18,0.58,G,False,False,False,False,False,True,False,33.524
2856,1626145,2023,11,2023-11-01,Tyus Jones,26.73,66,136,0.46,0.73,39,0.23,9,12,0.24,0.2,2.6,2.8,4.47,0.8,0.07,0.53,0.87,10.13,-119,WAS,0.16,0.47,G,False,False,False,False,False,True,False,23.27
2857,1626145,2023,12,2023-12-01,Tyus Jones,29.43,86,146,0.59,2.14,58,0.49,8,9,0.32,0.21,3.07,3.29,6.36,1.5,0.57,1.0,0.57,15.0,-89,WAS,0.17,0.65,G,False,False,False,False,False,True,False,36.338
2858,1626145,2024,1,2024-01-01,Tyus Jones,30.0,72,172,0.41,1.53,63,0.33,6,9,0.23,0.4,2.27,2.67,8.07,1.2,0.33,1.0,0.73,11.53,-84,WAS,0.18,0.44,G,False,False,False,False,False,True,False,32.458999999999996
2859,1626145,2024,2,2024-02-01,Tyus Jones,31.83,59,117,0.48,1.92,45,0.46,7,7,0.42,0.25,1.92,2.17,10.83,1.0,0.08,1.42,0.83,12.33,-91,WAS,0.15,0.56,G,False,False,False,False,False,True,False,35.629000000000005
