,Unnamed: 0,Player_ID,Player Name,Date,MIN_x,PTS,AST_x,REB_x,STL_x,BLK_x,TOV_x,USG_PCT,FG_PCT,FT_PCT,TS,player_pos_C,player_pos_F,player_pos_G,player_pos_PF,player_pos_SF,Fantasy_Point,PTS_rolling_3,REB_rolling_3,AST_rolling_3,USG_PCT_rolling_3,FG_PCT_rolling_3,FT_PCT_rolling_3,TOV_rolling_3,TS_rolling_3
10622,10622,1631288,Jamal Cain,2023-11-01,13.33,4.0,0.0,1.0,0.33,0.0,0.33,0.09,0.33,0.17,0.29,False,True,False,False,False,6.7,6.223333333333334,2.776666666666667,0.3333333333333333,0.14666666666666667,0.4566666666666667,0.24333333333333337,0.5,0.4066666666666667
10623,10623,1631288,Jamal Cain,2023-12-01,16.33,7.33,0.33,2.5,0.67,0.5,0.33,0.13,0.28,0.58,0.38,False,True,False,False,False,14.83,5.11,2.1666666666666665,0.11000000000000004,0.13,0.2866666666666667,0.25,0.3866666666666667,0.3033333333333333
10624,10624,1631288,Jamal Cain,2024-01-01,13.67,5.33,0.33,1.67,0.33,0.33,0.0,0.22,0.24,0.33,0.28,False,True,False,False,False,10.5,5.553333333333335,1.7233333333333334,0.22000000000000006,0.14666666666666667,0.2833333333333334,0.36000000000000004,0.22,0.31666666666666665
10625,10625,1631288,Jamal Cain,2024-02-01,8.0,2.0,0.5,1.5,0.5,0.0,0.5,0.15,0.0,1.0,0.26,False,True,False,False,False,5.8,4.886666666666668,1.89,0.3866666666666667,0.16666666666666666,0.17333333333333334,0.6366666666666667,0.27666666666666667,0.30666666666666664
10626,10626,1631288,Jamal Cain,2024-03-01,4.83,2.17,1.0,0.67,0.0,0.17,0.5,0.21,0.43,0.0,0.45,False,True,False,False,False,5.22,3.1666666666666674,1.28,0.61,0.19333333333333333,0.2233333333333333,0.44333333333333336,0.3333333333333333,0.33
10627,10627,1631288,Jamal Cain,2024-04-01,1.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,0.3,1.3900000000000006,0.8066666666666666,0.5,0.12,0.14333333333333334,0.3333333333333334,0.3333333333333333,0.23666666666666666
10628,10628,1631303,Justin Minaya,2023-04-01,22.25,4.25,1.0,3.75,0.5,1.25,1.0,0.13,0.25,0.0,0.29,False,True,False,False,False,15.75,4.25,3.75,1.0,0.13,0.25,0.0,1.0,0.29
10629,10629,1631303,Justin Minaya,2023-11-01,6.4,1.4,0.0,1.0,0.0,0.2,0.2,0.06,0.07,0.1,0.08,False,True,False,False,False,3.5,2.825,2.375,0.5,0.095,0.16,0.05,0.6,0.185
10630,10630,1631303,Justin Minaya,2023-12-01,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,0.0,1.8833333333333335,1.5833333333333333,0.3333333333333333,0.06333333333333334,0.10666666666666667,0.03333333333333333,0.39999999999999997,0.12333333333333334
10631,10631,1631303,Justin Minaya,2024-01-01,12.67,1.83,0.83,1.33,0.67,0.67,0.33,0.09,0.27,0.17,0.3,False,True,False,False,False,8.68,1.0766666666666667,0.7766666666666667,0.27666666666666667,0.049999999999999996,0.11333333333333334,0.09000000000000001,0.17666666666666667,0.12666666666666668
10632,10632,1631303,Justin Minaya,2024-02-01,5.0,0.0,0.43,1.0,0.14,0.0,0.29,0.11,0.0,0.0,0.0,False,True,False,False,False,2.13,0.61,0.7766666666666667,0.42,0.06666666666666667,0.09000000000000001,0.05666666666666667,0.20666666666666667,0.09999999999999999
10633,10633,1631303,Justin Minaya,2024-03-01,7.33,1.78,0.11,1.33,0.11,0.22,0.22,0.16,0.33,0.06,0.31,False,True,False,False,False,4.77,1.2033333333333334,1.22,0.4566666666666666,0.12,0.20000000000000004,0.07666666666666667,0.27999999999999997,0.20333333333333334
10634,10634,1631303,Justin Minaya,2024-04-01,27.5,4.5,2.0,4.0,0.5,0.5,0.33,0.08,0.31,0.17,0.37,False,True,False,False,False,16.13,2.0933333333333333,2.11,0.8466666666666667,0.11666666666666668,0.21333333333333335,0.07666666666666667,0.28,0.22666666666666666
10635,10635,1631306,Cole Swider,2022-10-01,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,False,True,False,False,False,2.7,0.0,1.0,1.0,0.16,0.0,0.0,0.0,0.0
10636,10636,1631306,Cole Swider,2023-01-01,8.75,2.25,0.75,1.5,0.0,0.0,0.0,0.12,0.33,0.0,0.38,False,True,False,False,False,5.92,1.125,1.25,0.875,0.14,0.165,0.0,0.0,0.19
10637,10637,1631306,Cole Swider,2023-02-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,0.0,0.75,0.8333333333333334,0.5833333333333334,0.09333333333333334,0.11,0.0,0.0,0.12666666666666668
10638,10638,1631306,Cole Swider,2023-04-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,0.0,0.75,0.5,0.25,0.04,0.11,0.0,0.0,0.12666666666666668
10639,10639,1631306,Cole Swider,2023-10-01,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.64,0.67,0.0,0.73,False,True,False,False,False,7.2,1.6666666666666667,0.3333333333333333,0.0,0.21333333333333335,0.22333333333333336,0.0,0.0,0.24333333333333332
10640,10640,1631306,Cole Swider,2023-11-01,13.0,5.5,1.5,0.0,0.5,0.5,0.5,0.21,0.25,0.0,0.33,False,True,False,False,False,12.0,3.5,0.3333333333333333,0.5,0.2833333333333333,0.3066666666666667,0.0,0.16666666666666666,0.35333333333333333
10641,10641,1631306,Cole Swider,2023-12-01,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.43,1.0,0.0,0.69,False,True,False,False,False,3.2,4.166666666666667,0.6666666666666666,0.5,0.4266666666666667,0.64,0.0,0.16666666666666666,0.5833333333333334
10642,10642,1631306,Cole Swider,2024-01-01,3.0,1.0,0.0,0.0,0.0,0.0,0.4,0.32,0.3,0.0,0.29,False,True,False,False,False,1.0,2.8333333333333335,0.3333333333333333,0.5,0.32,0.5166666666666667,0.0,0.3,0.4366666666666667
10643,10643,1631306,Cole Swider,2024-02-01,5.5,1.0,0.5,1.0,0.0,0.0,1.5,0.3,0.0,0.5,0.11,False,True,False,False,False,2.2,1.3333333333333333,0.6666666666666666,0.16666666666666666,0.35000000000000003,0.4333333333333333,0.16666666666666666,0.6333333333333333,0.3633333333333333
10644,10644,1631306,Cole Swider,2024-03-01,7.25,4.25,0.0,0.75,0.0,0.0,0.5,0.23,0.26,0.0,0.34,False,True,False,False,False,6.15,2.0833333333333335,0.5833333333333334,0.16666666666666666,0.2833333333333333,0.18666666666666668,0.16666666666666666,0.7999999999999999,0.24666666666666667
10645,10645,1631306,Cole Swider,2024-04-01,1.33,0.0,0.33,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,False,True,False,False,False,0.5,1.75,0.5833333333333334,0.27666666666666667,0.25333333333333335,0.08666666666666667,0.16666666666666666,0.6666666666666666,0.15
10646,10646,1631311,Lester Quinones,2023-03-01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,False,False,True,False,False,1.2,0.0,1.0,0.0,0.77,0.0,0.0,0.0,0.0
10647,10647,1631311,Lester Quinones,2023-04-01,5.67,3.33,0.67,0.67,0.33,0.0,1.67,0.35,0.33,0.42,0.3,False,False,True,False,False,5.97,1.665,0.835,0.335,0.56,0.165,0.21,0.835,0.15
10648,10648,1631311,Lester Quinones,2023-10-01,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.32,0.67,0.0,0.73,False,False,True,False,False,5.5,2.776666666666667,0.5566666666666666,0.22333333333333336,0.48,0.3333333333333333,0.13999999999999999,0.89,0.3433333333333333
10649,10649,1631311,Lester Quinones,2023-11-01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,False,False,True,False,False,0.0,2.776666666666667,0.22333333333333336,0.22333333333333336,0.32,0.3333333333333333,0.13999999999999999,0.89,0.3433333333333333
10650,10650,1631311,Lester Quinones,2023-12-01,4.0,1.5,0.5,1.5,0.0,0.0,0.5,0.13,0.17,0.0,0.22,False,False,True,False,False,4.3,2.1666666666666665,0.5,0.16666666666666666,0.24666666666666667,0.28,0.0,0.5,0.31666666666666665
10651,10651,1631311,Lester Quinones,2024-01-01,8.67,3.17,0.67,1.5,0.17,0.17,0.5,0.18,0.39,0.08,0.42,False,False,True,False,False,7.38,1.5566666666666666,1.0,0.38999999999999996,0.19999999999999998,0.18666666666666673,0.02666666666666667,0.3333333333333333,0.21333333333333335
10652,10652,1631311,Lester Quinones,2024-02-01,15.43,5.86,1.64,2.93,0.29,0.07,0.71,0.14,0.32,0.45,0.36,False,False,True,False,False,13.62,3.5100000000000002,1.9766666666666666,0.9366666666666666,0.15,0.2933333333333334,0.17666666666666667,0.57,0.3333333333333333
10653,10653,1631311,Lester Quinones,2024-03-01,10.5,4.0,0.62,2.12,0.12,0.0,0.12,0.15,0.26,0.12,0.28,False,False,True,False,False,8.55,4.343333333333334,2.1833333333333336,0.9766666666666667,0.15666666666666665,0.3233333333333334,0.21666666666666667,0.44333333333333336,0.35333333333333333
10654,10654,1631311,Lester Quinones,2024-04-01,6.5,5.75,0.75,0.5,0.0,0.0,0.25,0.35,0.3,0.25,0.49,False,False,True,False,False,8.6,5.203333333333333,1.8500000000000003,1.0033333333333334,0.2133333333333333,0.2933333333333334,0.2733333333333334,0.36000000000000004,0.37666666666666665
10655,10655,1631321,Sidy Cissoko,2023-11-01,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,False,False,True,False,False,-0.5,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0
10656,10656,1631321,Sidy Cissoko,2023-12-01,6.75,1.5,0.0,1.5,0.75,0.0,0.0,0.14,0.25,0.5,0.19,False,False,True,False,False,5.55,0.75,0.75,0.0,0.12000000000000001,0.125,0.25,0.5,0.095
10657,10657,1631321,Sidy Cissoko,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,0.0,0.5,0.5,0.0,0.08,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.06333333333333334
10658,10658,1631321,Sidy Cissoko,2024-04-01,18.17,6.5,1.67,2.67,0.67,0.5,0.33,0.12,0.4,0.37,0.36,False,False,True,False,False,15.7,2.6666666666666665,1.39,0.5566666666666666,0.08666666666666667,0.21666666666666667,0.29,0.11,0.18333333333333335
10659,10659,1631323,Simone Fontecchio,2022-10-01,5.75,3.25,0.0,1.0,0.0,0.0,0.5,0.1,0.14,0.0,0.17,False,True,False,False,False,4.95,3.25,1.0,0.0,0.1,0.14,0.0,0.5,0.17
10660,10660,1631323,Simone Fontecchio,2022-11-01,8.56,3.67,0.44,1.22,0.22,0.33,0.33,0.21,0.33,0.14,0.32,False,True,False,False,False,8.19,3.46,1.1099999999999999,0.22,0.155,0.23500000000000001,0.07,0.41500000000000004,0.245
10661,10661,1631323,Simone Fontecchio,2022-12-01,11.38,4.38,0.5,1.12,0.12,0.25,0.62,0.18,0.24,0.14,0.28,False,True,False,False,False,8.16,3.766666666666667,1.1133333333333333,0.3133333333333333,0.16333333333333333,0.23666666666666666,0.09333333333333334,0.48333333333333334,0.25666666666666665
10662,10662,1631323,Simone Fontecchio,2023-01-01,4.2,1.8,0.0,0.8,0.0,0.0,0.8,0.21,0.33,0.0,0.38,False,True,False,False,False,2.96,3.283333333333333,1.0466666666666666,0.3133333333333333,0.19999999999999998,0.3,0.09333333333333334,0.5833333333333334,0.32666666666666666
10663,10663,1631323,Simone Fontecchio,2023-02-01,16.75,4.5,1.5,1.12,0.38,0.12,0.88,0.16,0.21,0.25,0.23,False,True,False,False,False,9.66,3.56,1.0133333333333334,0.6666666666666666,0.18333333333333335,0.26,0.13,0.7666666666666666,0.2966666666666667
10664,10664,1631323,Simone Fontecchio,2023-03-01,23.69,11.38,1.23,2.31,0.46,0.15,0.85,0.19,0.38,0.35,0.44,False,True,False,False,False,19.58,5.8933333333333335,1.4100000000000001,0.91,0.18666666666666668,0.3066666666666667,0.19999999999999998,0.8433333333333334,0.35000000000000003
10665,10665,1631323,Simone Fontecchio,2023-04-01,22.8,10.8,1.2,3.8,0.6,0.0,1.4,0.19,0.36,0.2,0.42,False,True,False,False,False,20.26,8.893333333333333,2.41,1.3099999999999998,0.18000000000000002,0.31666666666666665,0.26666666666666666,1.0433333333333332,0.36333333333333334
10666,10666,1631323,Simone Fontecchio,2023-10-01,10.0,7.5,0.5,2.0,0.0,0.5,1.0,0.32,0.56,0.0,0.59,False,True,False,False,False,13.15,9.893333333333333,2.703333333333333,0.9766666666666666,0.2333333333333333,0.43333333333333335,0.18333333333333335,1.0833333333333333,0.48333333333333334
10667,10667,1631323,Simone Fontecchio,2023-11-01,17.6,7.2,1.0,2.4,0.47,0.27,0.93,0.17,0.39,0.18,0.48,False,True,False,False,False,14.98,8.500000000000002,2.733333333333333,0.9,0.22666666666666668,0.4366666666666667,0.12666666666666668,1.11,0.4966666666666666
10668,10668,1631323,Simone Fontecchio,2023-12-01,26.57,10.36,1.29,3.57,0.71,0.57,1.07,0.16,0.46,0.36,0.53,False,True,False,False,False,21.89,8.353333333333333,2.6566666666666667,0.93,0.21666666666666667,0.47000000000000003,0.18000000000000002,1.0,0.5333333333333333
10669,10669,1631323,Simone Fontecchio,2024-01-01,26.75,9.81,2.06,4.5,0.69,0.31,1.06,0.15,0.42,0.28,0.51,False,True,False,False,False,22.84,9.123333333333335,3.4899999999999998,1.45,0.16,0.42333333333333334,0.2733333333333334,1.02,0.5066666666666667
10670,10670,1631323,Simone Fontecchio,2024-02-01,27.3,12.6,1.9,3.8,0.7,0.0,0.7,0.18,0.47,0.3,0.52,False,True,False,False,False,23.86,10.923333333333334,3.9566666666666666,1.75,0.16333333333333333,0.45,0.31333333333333335,0.9433333333333334,0.52
10671,10671,1631323,Simone Fontecchio,2024-03-01,31.78,15.67,1.67,5.11,1.0,0.56,1.44,0.19,0.45,0.69,0.52,False,True,False,False,False,30.91,12.693333333333335,4.47,1.8766666666666667,0.17333333333333334,0.4466666666666667,0.42333333333333334,1.0666666666666667,0.5166666666666667
10672,10672,1631338,Mouhamadou Gueye,2024-02-01,6.0,2.0,0.0,3.0,0.0,2.0,0.0,0.19,0.33,0.0,0.29,False,True,False,False,False,11.6,2.0,3.0,0.0,0.19,0.33,0.0,0.0,0.29
10673,10673,1631338,Mouhamadou Gueye,2024-03-01,8.0,1.71,0.29,1.14,0.14,1.0,0.86,0.18,0.32,0.11,0.24,False,True,False,False,False,6.51,1.855,2.07,0.145,0.185,0.325,0.055,0.43,0.265
10674,10674,1631338,Mouhamadou Gueye,2024-04-01,18.67,4.0,1.0,4.0,0.67,3.0,2.0,0.2,0.27,0.5,0.27,False,True,False,False,False,20.3,2.57,2.7133333333333334,0.43,0.19000000000000003,0.3066666666666667,0.20333333333333334,0.9533333333333333,0.26666666666666666
10675,10675,1631466,Nate Williams,2023-04-01,25.2,10.6,2.0,3.0,0.6,0.4,0.8,0.15,0.6,0.2,0.58,False,False,True,False,False,20.4,10.6,3.0,2.0,0.15,0.6,0.2,0.8,0.58
10676,10676,1631466,Nate Williams,2023-10-01,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.27,0.67,0.0,0.58,False,False,True,False,False,4.0,7.3,1.5,1.0,0.21000000000000002,0.635,0.1,0.4,0.58
10677,10677,1631466,Nate Williams,2023-11-01,5.67,3.0,0.67,0.0,0.33,0.0,0.0,0.24,0.5,0.17,0.4,False,False,True,False,False,5.0,5.866666666666667,1.0,0.89,0.22,0.59,0.12333333333333334,0.26666666666666666,0.52
10678,10678,1631466,Nate Williams,2024-01-01,11.0,4.0,0.33,2.0,0.33,0.0,0.33,0.21,0.32,0.67,0.37,False,False,True,False,False,8.07,3.6666666666666665,0.6666666666666666,0.3333333333333333,0.24,0.49666666666666665,0.28,0.11,0.45
10679,10679,1631466,Nate Williams,2024-02-01,5.5,2.0,0.75,1.0,0.0,0.0,0.25,0.14,0.17,0.0,0.12,False,False,True,False,False,4.2,3.0,1.0,0.5833333333333334,0.19666666666666666,0.33,0.27999999999999997,0.19333333333333336,0.2966666666666667
10680,10680,1631466,Nate Williams,2024-03-01,3.14,1.57,0.14,0.86,0.14,0.0,0.0,0.13,0.38,0.29,0.33,False,False,True,False,False,3.24,2.5233333333333334,1.2866666666666666,0.40666666666666673,0.16,0.29,0.32,0.19333333333333336,0.2733333333333334
10681,10681,1631466,Nate Williams,2024-04-01,7.5,4.75,0.0,1.75,0.25,0.25,0.5,0.18,0.54,0.0,0.42,False,False,True,False,False,8.35,2.7733333333333334,1.2033333333333334,0.2966666666666667,0.15000000000000002,0.36333333333333334,0.09666666666666662,0.25,0.29
10682,10682,1641705,Victor Wembanyama,2023-10-01,27.0,16.25,1.5,7.5,1.5,2.25,4.75,0.29,0.48,0.54,0.49,False,False,False,True,False,37.62,16.25,7.5,1.5,0.29,0.48,0.54,4.75,0.49
10683,10683,1641705,Victor Wembanyama,2023-11-01,30.71,20.14,2.86,10.29,1.29,2.86,3.14,0.29,0.42,0.76,0.45,False,False,False,True,False,49.13,18.195,8.895,2.1799999999999997,0.29,0.44999999999999996,0.65,3.9450000000000003,0.47
10684,10684,1641705,Victor Wembanyama,2023-12-01,28.5,18.1,3.7,11.4,1.1,3.8,2.8,0.29,0.45,0.65,0.45,False,False,False,True,False,52.03,18.163333333333334,9.729999999999999,2.686666666666667,0.29,0.45,0.65,3.563333333333333,0.4633333333333334
10685,10685,1641705,Victor Wembanyama,2024-01-01,26.86,24.0,3.29,9.64,0.86,3.29,3.57,0.36,0.51,0.82,0.51,False,False,False,True,False,52.79,20.746666666666666,10.443333333333333,3.283333333333333,0.3133333333333333,0.45999999999999996,0.7433333333333333,3.17,0.47000000000000003
10686,10686,1641705,Victor Wembanyama,2024-02-01,28.83,21.25,4.5,10.67,2.0,3.92,3.67,0.31,0.48,0.82,0.51,False,False,False,True,False,58.88,21.116666666666667,10.57,3.83,0.32,0.48,0.7633333333333333,3.3466666666666662,0.49000000000000005
10687,10687,1641705,Victor Wembanyama,2024-03-01,31.5,23.17,4.75,11.67,1.17,3.83,4.5,0.32,0.47,0.72,0.49,False,False,False,True,False,59.04,22.80666666666667,10.660000000000002,4.18,0.33,0.48666666666666664,0.7866666666666666,3.9133333333333336,0.5033333333333333
10688,10688,1641705,Victor Wembanyama,2024-04-01,35.8,25.0,6.8,12.8,0.6,5.6,4.2,0.33,0.44,0.61,0.48,False,False,False,True,False,70.06,23.14,11.713333333333333,5.3500000000000005,0.32,0.4633333333333333,0.7166666666666667,4.123333333333334,0.49333333333333335
10689,10689,1641706,Brandon Miller,2023-10-01,31.33,17.33,2.0,6.0,0.33,0.67,1.33,0.2,0.49,0.58,0.56,False,True,False,False,False,32.2,17.33,6.0,2.0,0.2,0.49,0.58,1.33,0.56
10690,10690,1641706,Brandon Miller,2023-11-01,30.58,13.67,1.92,3.5,0.75,0.33,1.17,0.19,0.48,0.46,0.49,False,True,False,False,False,24.91,15.5,4.75,1.96,0.195,0.485,0.52,1.25,0.525
10691,10691,1641706,Brandon Miller,2023-12-01,32.0,15.5,2.67,3.5,0.67,0.75,2.33,0.23,0.42,0.62,0.48,False,True,False,False,False,29.37,15.5,4.333333333333333,2.1966666666666668,0.20666666666666667,0.4633333333333333,0.5533333333333333,1.61,0.51
10692,10692,1641706,Brandon Miller,2024-01-01,30.38,16.0,2.38,4.08,0.62,0.23,1.23,0.22,0.39,0.64,0.44,False,True,False,False,False,28.62,15.056666666666667,3.6933333333333334,2.3233333333333333,0.21333333333333335,0.43,0.5733333333333334,1.5766666666666669,0.47
10693,10693,1641706,Brandon Miller,2024-02-01,34.54,20.54,2.46,4.54,1.77,0.77,2.46,0.26,0.46,0.7,0.52,False,True,False,False,False,38.91,17.346666666666668,4.04,2.5033333333333334,0.23666666666666666,0.42333333333333334,0.6533333333333333,2.0066666666666664,0.48
10694,10694,1641706,Brandon Miller,2024-03-01,33.36,18.57,2.57,5.29,0.64,0.64,1.64,0.26,0.42,0.47,0.48,False,True,False,False,False,34.81,18.37,4.636666666666667,2.47,0.24666666666666667,0.42333333333333334,0.6033333333333334,1.7766666666666666,0.48
10695,10695,1641706,Brandon Miller,2024-04-01,32.43,20.29,2.14,3.86,1.14,0.71,2.14,0.26,0.48,0.92,0.54,False,True,False,False,False,35.49,19.8,4.5633333333333335,2.39,0.26,0.4533333333333333,0.6966666666666667,2.0799999999999996,0.5133333333333333
10696,10696,1641707,Taylor Hendricks,2023-10-01,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18,0.0,0.5,0.2,False,True,False,False,False,2.2,1.0,1.0,0.0,0.18,0.0,0.5,0.0,0.2
10697,10697,1641707,Taylor Hendricks,2023-12-01,17.2,5.7,0.5,2.7,0.8,0.6,0.8,0.22,0.32,0.18,0.36,False,True,False,False,False,14.49,3.35,1.85,0.25,0.2,0.16,0.33999999999999997,0.4,0.28
10698,10698,1641707,Taylor Hendricks,2024-01-01,3.5,3.0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.0,0.61,False,True,False,False,False,8.1,3.233333333333333,1.4000000000000001,0.3333333333333333,0.21666666666666667,0.2733333333333334,0.22666666666666666,0.43333333333333335,0.38999999999999996
10699,10699,1641707,Taylor Hendricks,2024-02-01,22.12,6.75,0.62,5.88,0.62,0.5,0.88,0.13,0.45,0.25,0.5,False,True,False,False,False,18.8,5.1499999999999995,3.026666666666667,0.54,0.19999999999999998,0.42333333333333334,0.14333333333333334,0.7266666666666667,0.49
10700,10700,1641707,Taylor Hendricks,2024-03-01,27.25,9.17,0.83,6.58,0.42,1.25,0.5,0.13,0.48,0.33,0.55,False,True,False,False,False,24.65,6.3066666666666675,4.32,0.65,0.17,0.4766666666666666,0.19333333333333336,0.6266666666666666,0.5533333333333333
10701,10701,1641707,Taylor Hendricks,2024-04-01,24.43,9.14,1.57,4.29,1.29,0.57,0.71,0.12,0.53,0.21,0.6,False,True,False,False,False,23.71,8.353333333333333,5.583333333333333,1.0066666666666666,0.12666666666666668,0.48666666666666664,0.26333333333333336,0.6966666666666667,0.5499999999999999
10702,10702,1641708,Amen Thompson,2023-10-01,18.0,7.0,1.67,3.33,0.33,0.33,1.67,0.21,0.47,0.5,0.41,False,False,False,False,True,15.33,7.0,3.33,1.67,0.21,0.47,0.5,1.67,0.41
10703,10703,1641708,Amen Thompson,2023-11-01,13.0,4.0,1.0,1.0,1.0,0.0,1.0,0.16,0.33,1.0,0.37,False,False,False,False,True,9.2,5.5,2.165,1.335,0.185,0.4,0.75,1.335,0.39
10704,10704,1641708,Amen Thompson,2023-12-01,12.57,3.57,1.29,3.43,0.57,0.14,0.57,0.14,0.32,0.36,0.32,False,False,False,False,True,11.47,4.8566666666666665,2.5866666666666664,1.32,0.17,0.37333333333333335,0.62,1.0799999999999998,0.3666666666666667
10705,10705,1641708,Amen Thompson,2024-01-01,17.76,7.53,2.65,5.06,1.35,0.47,1.47,0.19,0.51,0.45,0.47,False,False,False,False,True,22.54,5.033333333333333,3.1633333333333336,1.6466666666666665,0.16333333333333336,0.3866666666666667,0.6033333333333334,1.0133333333333334,0.3866666666666667
10706,10706,1641708,Amen Thompson,2024-02-01,27.0,11.0,2.75,8.75,1.42,1.17,2.08,0.18,0.5,0.3,0.43,False,False,False,False,True,32.42,7.366666666666667,5.746666666666667,2.23,0.17,0.44333333333333336,0.36999999999999994,1.3733333333333333,0.4066666666666667
10707,10707,1641708,Amen Thompson,2024-03-01,26.4,13.13,2.53,8.2,1.4,0.67,1.2,0.18,0.57,0.62,0.5,False,False,False,False,True,32.44,10.553333333333333,7.336666666666666,2.643333333333333,0.18333333333333335,0.5266666666666667,0.4566666666666667,1.5833333333333333,0.4666666666666666
10708,10708,1641708,Amen Thompson,2024-04-01,30.14,12.14,4.57,8.57,1.57,0.57,1.71,0.16,0.66,0.68,0.52,False,False,False,False,True,34.86,12.090000000000002,8.506666666666666,3.283333333333333,0.17333333333333334,0.5766666666666667,0.5333333333333333,1.6633333333333333,0.48333333333333334
10709,10709,1641709,Ausar Thompson,2023-10-01,29.75,8.5,4.25,10.5,0.5,2.5,2.5,0.17,0.31,0.75,0.32,False,False,False,False,True,35.48,8.5,10.5,4.25,0.17,0.31,0.75,2.5,0.32
10710,10710,1641709,Ausar Thompson,2023-11-01,28.67,11.67,2.4,8.8,1.2,1.27,2.07,0.19,0.51,0.28,0.49,False,False,False,False,True,32.46,10.085,9.65,3.325,0.18,0.41000000000000003,0.515,2.285,0.405
10711,10711,1641709,Ausar Thompson,2023-12-01,20.23,6.54,1.38,4.38,0.54,0.38,0.69,0.15,0.46,0.41,0.43,False,False,False,False,True,16.61,8.903333333333334,7.8933333333333335,2.6766666666666663,0.17,0.4266666666666667,0.48,1.7533333333333332,0.41333333333333333
10712,10712,1641709,Ausar Thompson,2024-01-01,19.53,6.13,1.2,5.13,1.0,0.6,0.8,0.13,0.43,0.36,0.38,False,False,False,False,True,18.63,8.113333333333333,6.103333333333334,1.66,0.15666666666666665,0.4666666666666666,0.35000000000000003,1.1866666666666665,0.4333333333333333
10713,10713,1641709,Ausar Thompson,2024-02-01,29.27,10.91,2.0,5.73,1.45,0.91,1.45,0.15,0.59,0.27,0.52,False,False,False,False,True,27.6,7.859999999999999,5.08,1.5266666666666666,0.14333333333333334,0.49333333333333335,0.3466666666666667,0.98,0.44333333333333336
10714,10714,1641709,Ausar Thompson,2024-03-01,31.6,10.0,1.8,6.2,2.0,1.2,1.2,0.18,0.36,0.5,0.39,False,False,False,False,True,30.14,9.013333333333334,5.6866666666666665,1.6666666666666667,0.15333333333333332,0.45999999999999996,0.3766666666666667,1.1500000000000001,0.43
10715,10715,1641710,Anthony Black,2023-10-01,4.5,2.5,1.0,0.0,0.0,1.0,0.0,0.1,0.5,0.5,0.36,False,False,True,False,False,7.0,2.5,0.0,1.0,0.1,0.5,0.5,0.0,0.36
10716,10716,1641710,Anthony Black,2023-11-01,20.79,5.07,1.5,2.57,0.36,0.29,1.29,0.13,0.4,0.3,0.37,False,False,True,False,False,12.12,3.785,1.285,1.25,0.115,0.45,0.4,0.645,0.365
10717,10717,1641710,Anthony Black,2023-12-01,23.07,6.29,2.21,3.36,0.93,0.43,1.0,0.11,0.53,0.32,0.48,False,False,True,False,False,17.92,4.62,1.9766666666666666,1.57,0.11333333333333334,0.47666666666666674,0.37333333333333335,0.7633333333333333,0.4033333333333333
10718,10718,1641710,Anthony Black,2024-01-01,16.67,4.93,1.4,1.4,0.53,0.33,0.6,0.11,0.27,0.43,0.32,False,False,True,False,False,11.55,5.43,2.4433333333333334,1.7033333333333331,0.11666666666666665,0.4000000000000001,0.35000000000000003,0.9633333333333334,0.38999999999999996
10719,10719,1641710,Anthony Black,2024-02-01,14.0,3.44,0.89,2.22,0.44,0.11,0.89,0.16,0.19,0.31,0.22,False,False,True,False,False,9.11,4.886666666666667,2.3266666666666667,1.5,0.12666666666666668,0.33,0.35333333333333333,0.8300000000000001,0.34
10720,10720,1641710,Anthony Black,2024-03-01,12.09,3.36,0.64,1.27,0.45,0.27,0.36,0.19,0.43,0.05,0.35,False,False,True,False,False,8.48,3.91,1.6300000000000001,0.9766666666666666,0.15333333333333335,0.2966666666666667,0.26333333333333336,0.6166666666666667,0.2966666666666667
10721,10721,1641710,Anthony Black,2024-04-01,7.5,2.5,0.25,0.25,0.0,0.0,0.75,0.22,0.42,0.0,0.44,False,False,True,False,False,3.3,3.1,1.2466666666666668,0.5933333333333334,0.18999999999999997,0.3466666666666667,0.12,0.6666666666666666,0.33666666666666667
